1.2333333334,0.48133333339999995,0.4093333334
1.4833333333999998,0.5293333334,0.4553333334
0.6833333334,0.4133333334,0.4213333334
4.2666666668,0.9613333334,0.7633333334
4.1666666668,1.0093333334,0.6113333334
5.066666666800001,1.1573333334,0.8773333334
5.8666666668,1.2493333334,0.8413333333999999
2.5416666668,0.8320000000999999,0.7180000001
1.6750000001000003,0.7280000001,0.6480000001
5.0583333335,1.2000000001000002,0.9400000001
4.7333333335,1.2440000001000002,0.8160000001
5.9083333335,1.4040000001,1.0560000001
6.6583333335,1.4880000001,1.0200000001
2.5416666668000003,0.8160000001,0.7180000001
1.6750000000999998,0.7000000001,0.6400000001
5.4583333335,1.2840000000999998,1.0720000001
5.3583333335,1.3560000000999999,0.9460000001
6.2333333335,1.4680000001,1.1860000001
nan,1.5720000001,1.1500000001
1.6750000001,0.7120000001,0.6400000001
1.6750000000999998,0.7080000001,0.6380000001
4.7083333335,1.1880000001,0.9640000001
4.6083333335,1.2400000001,0.8200000001
5.4833333335,1.3560000000999999,1.0780000000999999
6.3083333335,1.4760000001,1.0420000000999998
nan,1.2080000001,0.9480000001000001
nan,1.3400000000999999,1.0720000000999999
nan,1.2000000001000002,0.9720000001
4.833333333500001,1.2360000001000002,0.9920000001
6.0250000002,1.3960000001,1.0720000001
6.2000000002,1.4120000001,1.0620000000999998
nan,1.2440000001,0.8200000001
nan,1.4040000001,0.9420000001
nan,1.2520000000999998,0.8300000001
4.833333333500001,1.2280000001000002,0.9880000001
6.425000000200001,1.5000000001,1.1040000001
6.6000000002000005,1.5000000001,1.0140000000999998
nan,1.4120000001,1.0620000000999998
nan,1.5360000001,1.1860000001
nan,1.3960000001,1.0860000000999999
6.0250000001999995,1.4040000001,1.0800000001
nan,1.5080000001,1.1040000001
nan,1.6080000001,1.1640000001
nan,1.4960000001,1.0260000000999998
nan,1.6280000001,1.1500000001
nan,1.4880000001,1.0500000000999998
nan,1.4160000001,1.0420000001
nan,1.5120000001,1.0240000001
nan,1.6080000000999999,1.1700000001
2.7333333335,1.0026666668,0.9026666668
nan,1.5866666667999998,1.3346666668
nan,1.6586666667999999,1.2086666668000001
nan,1.7706666667999997,1.4486666668
nan,1.8746666667999998,1.4126666667999999
2.6666666668000003,1.0226666668,0.8646666668
